Accession_number	Start	End	Prediction_method
NC_003997.3	3420000	3430000	alien_hunter
NC_003997.3	3460000	3465000	alien_hunter
NC_003997.3	3467500	3505000	alien_hunter
NC_003997.3	3515000	3520000	alien_hunter
NC_003997.3	3622500	3650000	alien_hunter
NC_003997.3	3700000	3712500	alien_hunter
NC_003997.3	3755000	3765000	alien_hunter
NC_003997.3	3827500	3832500	alien_hunter
NC_003997.3	3995000	4002500	alien_hunter
NC_003997.3	4125000	4130000	alien_hunter
NC_003997.3	4190000	4195000	alien_hunter
NC_003997.3	4200000	4215000	alien_hunter
NC_003997.3	4232500	4237500	alien_hunter
NC_003997.3	4247500	4252500	alien_hunter
NC_003997.3	4262500	4267500	alien_hunter
NC_003997.3	4277500	4285000	alien_hunter
NC_003997.3	4357500	4370000	alien_hunter
NC_003997.3	4377500	4382500	alien_hunter
NC_003997.3	4407500	4412500	alien_hunter
NC_003997.3	4445000	4462500	alien_hunter
NC_003997.3	4482500	4490000	alien_hunter
NC_003997.3	4502500	4507500	alien_hunter
NC_003997.3	4515000	4522500	alien_hunter
NC_003997.3	4527500	4532500	alien_hunter
NC_003997.3	4617500	4622500	alien_hunter
NC_003997.3	4625000	4635000	alien_hunter
NC_003997.3	4647500	4660000	alien_hunter
NC_003997.3	4687500	4692500	alien_hunter
NC_003997.3	4730000	4737500	alien_hunter
NC_003997.3	4750000	4757500	alien_hunter
NC_003997.3	4835000	4840000	alien_hunter
NC_003997.3	4847500	4872500	alien_hunter
NC_003997.3	4882500	4890000	alien_hunter
NC_003997.3	4895000	4902500	alien_hunter
NC_003997.3	4905000	4912500	alien_hunter
NC_003997.3	4947500	4955000	alien_hunter
NC_003997.3	4975000	4980000	alien_hunter
NC_003997.3	4997500	5005000	alien_hunter
NC_003997.3	5020000	5032500	alien_hunter
NC_003997.3	5037500	5047500	alien_hunter
NC_003997.3	5055000	5075000	alien_hunter
NC_003997.3	5087500	5097500	alien_hunter
NC_003997.3	5170000	5175000	alien_hunter
NC_003997.3	5205000	5210000	alien_hunter
NC_009900.1	45000	50000	alien_hunter
NC_009900.1	157500	165000	alien_hunter
NC_009900.1	170000	177500	alien_hunter
NC_009900.1	185000	192500	alien_hunter
NC_009900.1	240000	245000	alien_hunter
NC_009900.1	277500	285000	alien_hunter
NC_009900.1	287500	295000	alien_hunter
NC_009900.1	360000	365000	alien_hunter
NC_009900.1	512500	517500	alien_hunter
NC_009900.1	575000	580000	alien_hunter
NC_009900.1	705000	762500	alien_hunter
NC_009900.1	962500	972500	alien_hunter
NC_009900.1	980000	985000	alien_hunter
NC_009900.1	1022500	1027500	alien_hunter
NC_009900.1	1097500	1105000	alien_hunter
NC_009900.1	1207500	1212500	alien_hunter
NC_009900.1	1222500	1232500	alien_hunter
NC_009900.1	1245000	1257500	alien_hunter
NC_009900.1	1265000	1275000	alien_hunter
NC_010465.1	67500	77500	alien_hunter
NC_010465.1	80000	85000	alien_hunter
NC_010465.1	97500	102500	alien_hunter
NC_010465.1	127500	132500	alien_hunter
NC_010465.1	150000	155000	alien_hunter
NC_010465.1	167500	187500	alien_hunter
NC_010465.1	290000	297500	alien_hunter
NC_010465.1	312500	337500	alien_hunter
NC_010465.1	342500	370000	alien_hunter
NC_010465.1	382500	392500	alien_hunter
NC_010465.1	432500	445000	alien_hunter
NC_010465.1	527500	535000	alien_hunter
NC_010465.1	577500	582500	alien_hunter
NC_010465.1	630000	640000	alien_hunter
NC_010465.1	647500	652500	alien_hunter
NC_010465.1	655000	662500	alien_hunter
NC_010465.1	665000	670000	alien_hunter
NC_010465.1	737500	755000	alien_hunter
NC_010465.1	760000	765000	alien_hunter
NC_010465.1	800000	822500	alien_hunter
NC_010465.1	825000	830000	alien_hunter
NC_010465.1	852500	860000	alien_hunter
NC_010465.1	867500	882500	alien_hunter
NC_010465.1	890000	895000	alien_hunter
NC_010465.1	897500	925000	alien_hunter
NC_010465.1	940000	952500	alien_hunter
NC_010465.1	1007500	1012500	alien_hunter
NC_010465.1	1022500	1027500	alien_hunter
NC_010465.1	1032500	1037500	alien_hunter
NC_010465.1	1045000	1060000	alien_hunter
NC_010465.1	1125000	1145000	alien_hunter
NC_010465.1	1235000	1242500	alien_hunter
NC_010465.1	1260000	1265000	alien_hunter
NC_010465.1	1277500	1282500	alien_hunter
NC_010465.1	1292500	1300000	alien_hunter
NC_010465.1	1335000	1347500	alien_hunter
NC_010465.1	1352500	1357500	alien_hunter
NC_010465.1	1365000	1372500	alien_hunter
NC_010465.1	1415000	1420000	alien_hunter
NC_010465.1	1432500	1447500	alien_hunter
NC_010465.1	1460000	1467500	alien_hunter
NC_010465.1	1517500	1522500	alien_hunter
NC_010465.1	1562500	1570000	alien_hunter
NC_010465.1	1607500	1612500	alien_hunter
NC_010465.1	1617500	1622500	alien_hunter
NC_010465.1	1727500	1740000	alien_hunter
NC_010465.1	1757500	1762500	alien_hunter
NC_010465.1	1775000	1782500	alien_hunter
NC_010465.1	1795000	1805000	alien_hunter
NC_010465.1	1820000	1825000	alien_hunter
NC_010465.1	1835000	1840000	alien_hunter
NC_010465.1	1980000	1985000	alien_hunter
NC_010465.1	1995000	2000000	alien_hunter
NC_010465.1	2017500	2022500	alien_hunter
NC_010465.1	2057500	2062500	alien_hunter
NC_010465.1	2187500	2192500	alien_hunter
NC_010465.1	2210000	2215000	alien_hunter
NC_010465.1	2285000	2292500	alien_hunter
NC_010465.1	2297500	2317500	alien_hunter
NC_010465.1	2390000	2397500	alien_hunter
NC_010465.1	2435000	2440000	alien_hunter
NC_010465.1	2442500	2447500	alien_hunter
NC_010465.1	2502500	2510000	alien_hunter
NC_010465.1	2537500	2542500	alien_hunter
NC_010465.1	2590000	2595000	alien_hunter
NC_010465.1	2627500	2632500	alien_hunter
NC_010465.1	2650000	2657500	alien_hunter
NC_010465.1	2667500	2672500	alien_hunter
NC_010465.1	2707500	2715000	alien_hunter
NC_010465.1	2767500	2772500	alien_hunter
NC_010465.1	2790000	2795000	alien_hunter
NC_010465.1	2825000	2832500	alien_hunter
NC_010465.1	2837500	2842500	alien_hunter
NC_010465.1	2845000	2875000	alien_hunter
NC_010465.1	2917500	2922500	alien_hunter
NC_010465.1	2942500	2947500	alien_hunter
NC_010465.1	3042500	3047500	alien_hunter
NC_010465.1	3050000	3065000	alien_hunter
NC_010465.1	3172500	3177500	alien_hunter
NC_010465.1	3185000	3190000	alien_hunter
NC_010465.1	3330000	3337500	alien_hunter
NC_010465.1	3340000	3352500	alien_hunter
NC_010465.1	3362500	3370000	alien_hunter
NC_010465.1	3400000	3407500	alien_hunter
NC_010465.1	3425000	3430000	alien_hunter
NC_010465.1	3432500	3445000	alien_hunter
NC_010465.1	3450000	3455000	alien_hunter
NC_010465.1	3472500	3492500	alien_hunter
NC_010465.1	3592500	3597500	alien_hunter
NC_010465.1	3602500	3610000	alien_hunter
NC_010465.1	3642500	3650000	alien_hunter
NC_010465.1	3667500	3675000	alien_hunter
NC_010465.1	3710000	3715000	alien_hunter
NC_010465.1	3802500	3810000	alien_hunter
NC_010465.1	3832500	3837500	alien_hunter
NC_010465.1	3862500	3867500	alien_hunter
NC_010465.1	3915000	3932500	alien_hunter
NC_010465.1	3962500	3970000	alien_hunter
NC_010465.1	4065000	4070000	alien_hunter
NC_010465.1	4082500	4090000	alien_hunter
NC_010465.1	4117500	4125000	alien_hunter
NC_010465.1	4195000	4200000	alien_hunter
NC_010465.1	4225000	4230000	alien_hunter
NC_010465.1	4260000	4265000	alien_hunter
NC_010465.1	4305000	4310000	alien_hunter
NC_010465.1	4327500	4335000	alien_hunter
NC_010465.1	4457500	4462500	alien_hunter
NC_010465.1	4490000	4497500	alien_hunter
NC_010465.1	4597500	4602500	alien_hunter
NC_010465.1	4635000	4645000	alien_hunter
NC_010465.1	4660000	4665000	alien_hunter
NC_008023.1	15000	32500	alien_hunter
NC_008023.1	35000	55000	alien_hunter
NC_008023.1	62500	87500	alien_hunter
NC_008023.1	92500	102500	alien_hunter
NC_008023.1	117500	122500	alien_hunter
NC_008023.1	162500	167500	alien_hunter
NC_008023.1	242500	250000	alien_hunter
NC_008023.1	270000	280000	alien_hunter
NC_008023.1	357500	367500	alien_hunter
NC_008023.1	440000	452500	alien_hunter
NC_008023.1	547500	552500	alien_hunter
NC_008023.1	555000	570000	alien_hunter
NC_008023.1	592500	600000	alien_hunter
NC_008023.1	652500	657500	alien_hunter
NC_008023.1	792500	797500	alien_hunter
NC_008023.1	820000	827500	alien_hunter
NC_008023.1	842500	857500	alien_hunter
NC_008023.1	1057500	1122500	alien_hunter
NC_008023.1	1275000	1282500	alien_hunter
NC_008023.1	1302500	1312500	alien_hunter
NC_008023.1	1367500	1372500	alien_hunter
NC_008023.1	1405000	1422500	alien_hunter
NC_008023.1	1430000	1440000	alien_hunter
NC_008023.1	1590000	1600000	alien_hunter
NC_008023.1	1602500	1615000	alien_hunter
NC_008023.1	1642500	1650000	alien_hunter
NC_008023.1	1652500	1660000	alien_hunter
NC_008023.1	1662500	1672500	alien_hunter
NC_008023.1	1712500	1717500	alien_hunter
NC_008023.1	1727500	1732500	alien_hunter
NC_008023.1	1755000	1767500	alien_hunter
NC_008023.1	1810000	1815000	alien_hunter
NC_008023.1	1837500	1842500	alien_hunter
NC_009879.1	1	10000	alien_hunter
NC_009879.1	15000	20000	alien_hunter
NC_009879.1	35000	40000	alien_hunter
NC_009879.1	45000	50000	alien_hunter
NC_009879.1	57500	70000	alien_hunter
NC_009879.1	82500	87500	alien_hunter
NC_009879.1	90000	95000	alien_hunter
NC_009879.1	112500	125000	alien_hunter
NC_009879.1	132500	140000	alien_hunter
NC_009879.1	142500	170000	alien_hunter
NC_009879.1	177500	182500	alien_hunter
NC_009879.1	185000	190000	alien_hunter
NC_009879.1	202500	217500	alien_hunter
NC_009879.1	237500	245000	alien_hunter
NC_009879.1	255000	260000	alien_hunter
NC_009879.1	262500	275000	alien_hunter
NC_009879.1	292500	297500	alien_hunter
NC_009879.1	335000	342500	alien_hunter
NC_009879.1	347500	352500	alien_hunter
NC_009879.1	362500	367500	alien_hunter
NC_009879.1	372500	392500	alien_hunter
NC_009879.1	395000	402500	alien_hunter
NC_009879.1	415000	420000	alien_hunter
NC_009879.1	432500	437500	alien_hunter
NC_009879.1	472500	477500	alien_hunter
NC_009879.1	482500	487500	alien_hunter
NC_009879.1	510000	517500	alien_hunter
NC_009879.1	547500	575000	alien_hunter
NC_009879.1	580000	585000	alien_hunter
NC_009879.1	635000	640000	alien_hunter
NC_009879.1	660000	665000	alien_hunter
NC_009879.1	677500	682500	alien_hunter
NC_009879.1	695000	700000	alien_hunter
NC_009879.1	755000	760000	alien_hunter
NC_009879.1	780000	787500	alien_hunter
NC_009879.1	790000	795000	alien_hunter
NC_009879.1	817500	822500	alien_hunter
NC_009879.1	847500	852500	alien_hunter
NC_009879.1	875000	882500	alien_hunter
NC_009879.1	890000	895000	alien_hunter
NC_009879.1	915000	920000	alien_hunter
NC_009879.1	942500	950000	alien_hunter
NC_009879.1	960000	965000	alien_hunter
NC_009879.1	967500	975000	alien_hunter
NC_009879.1	995000	1000000	alien_hunter
NC_009879.1	1022500	1027500	alien_hunter
NC_009879.1	1037500	1050000	alien_hunter
NC_009879.1	1052500	1070000	alien_hunter
NC_009879.1	1075000	1087500	alien_hunter
NC_009879.1	1095000	1102500	alien_hunter
NC_009879.1	1127500	1132500	alien_hunter
NC_010582.1	12500	22500	alien_hunter
NC_010582.1	47500	62500	alien_hunter
NC_010582.1	80000	85000	alien_hunter
NC_010582.1	112500	120000	alien_hunter
NC_010582.1	122500	127500	alien_hunter
NC_010582.1	135000	150000	alien_hunter
NC_010582.1	165000	180000	alien_hunter
NC_010582.1	200000	205000	alien_hunter
NC_010582.1	217500	227500	alien_hunter
NC_010582.1	237500	242500	alien_hunter
NC_010582.1	270000	280000	alien_hunter
NC_010582.1	300000	305000	alien_hunter
NC_010582.1	342500	352500	alien_hunter
NC_010582.1	422500	427500	alien_hunter
NC_010582.1	502500	507500	alien_hunter
NC_010582.1	605000	610000	alien_hunter
NC_010582.1	652500	657500	alien_hunter
NC_010582.1	980000	995000	alien_hunter
NC_010582.1	1117500	1125000	alien_hunter
NC_010582.1	1127500	1132500	alien_hunter
NC_010582.1	1205000	1212500	alien_hunter
NC_010582.1	1255000	1282500	alien_hunter
NC_010582.1	1310000	1320000	alien_hunter
NC_010582.1	1400000	1410000	alien_hunter
NC_010582.1	1477500	1482500	alien_hunter
NC_010582.1	1642500	1647500	alien_hunter
NC_010582.1	1680000	1687500	alien_hunter
NC_010582.1	1722500	1740000	alien_hunter
NC_010582.1	1777500	1785000	alien_hunter
NC_010582.1	1790000	1802500	alien_hunter
NC_010582.1	1830000	1835000	alien_hunter
NC_010582.1	1857500	1867500	alien_hunter
NC_010582.1	1905000	1915000	alien_hunter
NC_010582.1	1950000	1960000	alien_hunter
NC_010582.1	2015000	2025000	alien_hunter
NC_010582.1	2097500	2107500	alien_hunter
NC_010582.1	2127500	2132500	alien_hunter
NC_005773.3	47500	52500	alien_hunter
NC_005773.3	110000	137500	alien_hunter
NC_005773.3	185000	200000	alien_hunter
NC_005773.3	202500	222500	alien_hunter
NC_005773.3	337500	342500	alien_hunter
NC_005773.3	357500	362500	alien_hunter
NC_005773.3	700000	707500	alien_hunter
NC_005773.3	715000	732500	alien_hunter
NC_005773.3	782500	787500	alien_hunter
NC_005773.3	800000	810000	alien_hunter
NC_005773.3	850000	855000	alien_hunter
NC_005773.3	870000	932500	alien_hunter
NC_005773.3	960000	977500	alien_hunter
NC_005773.3	980000	987500	alien_hunter
NC_005773.3	1045000	1055000	alien_hunter
NC_005773.3	1092500	1100000	alien_hunter
NC_005773.3	1117500	1122500	alien_hunter
NC_005773.3	1135000	1165000	alien_hunter
NC_005773.3	1177500	1182500	alien_hunter
NC_005773.3	1252500	1260000	alien_hunter
NC_005773.3	1337500	1352500	alien_hunter
NC_005773.3	1482500	1490000	alien_hunter
NC_005773.3	1592500	1597500	alien_hunter
NC_005773.3	1682500	1700000	alien_hunter
NC_005773.3	1725000	1732500	alien_hunter
NC_005773.3	1775000	1785000	alien_hunter
NC_005773.3	1850000	1867500	alien_hunter
NC_005773.3	1952500	1962500	alien_hunter
NC_005773.3	2010000	2015000	alien_hunter
NC_005773.3	2135000	2142500	alien_hunter
NC_005773.3	2175000	2190000	alien_hunter
NC_005773.3	2192500	2205000	alien_hunter
NC_005773.3	2500000	2507500	alien_hunter
NC_005773.3	2645000	2655000	alien_hunter
NC_005773.3	2680000	2685000	alien_hunter
NC_005773.3	2765000	2775000	alien_hunter
NC_005773.3	2865000	2875000	alien_hunter
NC_005773.3	3075000	3082500	alien_hunter
NC_005773.3	3225000	3247500	alien_hunter
NC_005773.3	3255000	3270000	alien_hunter
NC_005773.3	3392500	3400000	alien_hunter
NC_005773.3	3512500	3520000	alien_hunter
NC_005773.3	3627500	3640000	alien_hunter
NC_005773.3	3780000	3785000	alien_hunter
NC_005773.3	3857500	3865000	alien_hunter
NC_005773.3	3867500	3872500	alien_hunter
NC_005773.3	3975000	3982500	alien_hunter
NC_005773.3	4032500	4047500	alien_hunter
NC_005773.3	4125000	4130000	alien_hunter
NC_005773.3	4182500	4187500	alien_hunter
NC_005773.3	4202500	4207500	alien_hunter
NC_005773.3	4232500	4237500	alien_hunter
NC_005773.3	4287500	4315000	alien_hunter
NC_005773.3	4472500	4480000	alien_hunter
NC_005773.3	4545000	4557500	alien_hunter
NC_005773.3	4802500	4822500	alien_hunter
NC_005773.3	4875000	4880000	alien_hunter
NC_005773.3	4900000	4917500	alien_hunter
NC_005773.3	4920000	4925000	alien_hunter
NC_005773.3	4927500	4940000	alien_hunter
NC_005773.3	5122500	5130000	alien_hunter
NC_005773.3	5157500	5165000	alien_hunter
NC_005773.3	5170000	5200000	alien_hunter
NC_005773.3	5212500	5255000	alien_hunter
NC_005773.3	5317500	5325000	alien_hunter
NC_005773.3	5455000	5460000	alien_hunter
NC_005773.3	5490000	5497500	alien_hunter
NC_005773.3	5617500	5625000	alien_hunter
NC_005773.3	5640000	5670000	alien_hunter
NC_005773.3	5687500	5695000	alien_hunter
NC_005773.3	5740000	5762500	alien_hunter
NC_005773.3	5777500	5787500	alien_hunter
NC_005773.3	5897500	5907500	alien_hunter
NC_009487.1	50000	55000	alien_hunter
NC_009487.1	380000	390000	alien_hunter
NC_009487.1	495000	500000	alien_hunter
NC_009487.1	540000	550000	alien_hunter
NC_009487.1	582500	597500	alien_hunter
NC_009487.1	620000	632500	alien_hunter
NC_009487.1	1562500	1592500	alien_hunter
NC_009487.1	1810000	1815000	alien_hunter
NC_009487.1	1932500	1937500	alien_hunter
NC_009487.1	1997500	2005000	alien_hunter
NC_009487.1	2037500	2050000	alien_hunter
NC_009487.1	2212500	2222500	alien_hunter
NC_009487.1	2317500	2325000	alien_hunter
NC_009487.1	2327500	2337500	alien_hunter
NC_009487.1	2400000	2407500	alien_hunter
NC_009487.1	2660000	2665000	alien_hunter
NC_009487.1	2845000	2855000	alien_hunter
NC_004603.1	30000	40000	alien_hunter
NC_004603.1	67500	75000	alien_hunter
NC_004603.1	80000	87500	alien_hunter
NC_004603.1	97500	105000	alien_hunter
NC_004603.1	157500	162500	alien_hunter
NC_004603.1	165000	170000	alien_hunter
NC_004603.1	205000	225000	alien_hunter
NC_004603.1	235000	252500	alien_hunter
NC_004603.1	267500	282500	alien_hunter
NC_004603.1	302500	307500	alien_hunter
NC_004603.1	375000	392500	alien_hunter
NC_004603.1	395000	405000	alien_hunter
NC_004603.1	477500	485000	alien_hunter
NC_004603.1	580000	590000	alien_hunter
NC_004603.1	667500	677500	alien_hunter
NC_004603.1	687500	692500	alien_hunter
NC_004603.1	770000	777500	alien_hunter
NC_004603.1	825000	830000	alien_hunter
NC_004603.1	875000	880000	alien_hunter
NC_004603.1	975000	980000	alien_hunter
NC_004603.1	1037500	1042500	alien_hunter
NC_004603.1	1085000	1090000	alien_hunter
NC_004603.1	1117500	1150000	alien_hunter
NC_004603.1	1397500	1402500	alien_hunter
NC_004603.1	1410000	1415000	alien_hunter
NC_004603.1	1420000	1430000	alien_hunter
NC_004603.1	1437500	1442500	alien_hunter
NC_004603.1	1445000	1450000	alien_hunter
NC_004603.1	1470000	1490000	alien_hunter
NC_004603.1	1512500	1520000	alien_hunter
NC_004603.1	1522500	1530000	alien_hunter
NC_004603.1	1585000	1590000	alien_hunter
NC_004603.1	1620000	1625000	alien_hunter
NC_004603.1	1627500	1637500	alien_hunter
NC_004603.1	1652500	1680000	alien_hunter
NC_004603.1	1727500	1750000	alien_hunter
NC_004603.1	1760000	1765000	alien_hunter
NC_004603.1	1775000	1787500	alien_hunter
NC_004603.1	1807500	1815000	alien_hunter
NC_004603.1	1887500	1892500	alien_hunter
NC_004603.1	1900000	1947500	alien_hunter
NC_004603.1	1967500	1975000	alien_hunter
NC_004603.1	1992500	1997500	alien_hunter
NC_004603.1	2007500	2012500	alien_hunter
NC_004603.1	2090000	2095000	alien_hunter
NC_004603.1	2105000	2112500	alien_hunter
NC_004603.1	2117500	2125000	alien_hunter
NC_004603.1	2187500	2192500	alien_hunter
NC_004603.1	2210000	2215000	alien_hunter
NC_004603.1	2237500	2260000	alien_hunter
NC_004603.1	2300000	2305000	alien_hunter
NC_004603.1	2347500	2360000	alien_hunter
NC_004603.1	2370000	2375000	alien_hunter
NC_004603.1	2457500	2462500	alien_hunter
NC_004603.1	2517500	2525000	alien_hunter
NC_004603.1	2555000	2560000	alien_hunter
NC_004603.1	2575000	2582500	alien_hunter
NC_004603.1	2655000	2660000	alien_hunter
NC_004603.1	2682500	2690000	alien_hunter
NC_004603.1	2702500	2707500	alien_hunter
NC_004603.1	2770000	2785000	alien_hunter
NC_004603.1	2835000	2840000	alien_hunter
NC_004603.1	2845000	2852500	alien_hunter
NC_004603.1	2877500	2890000	alien_hunter
NC_004603.1	2937500	2945000	alien_hunter
NC_004603.1	2985000	2990000	alien_hunter
NC_004603.1	3017500	3022500	alien_hunter
NC_004603.1	3040000	3047500	alien_hunter
NC_004603.1	3057500	3075000	alien_hunter
NC_004603.1	3082500	3102500	alien_hunter
NC_004603.1	3107500	3122500	alien_hunter
NC_004603.1	3125000	3140000	alien_hunter
NC_004603.1	3190000	3200000	alien_hunter
NC_004603.1	3210000	3217500	alien_hunter
NC_004603.1	3230000	3242500	alien_hunter
NC_004603.1	3250000	3255000	alien_hunter
NC_004603.1	3262500	3270000	alien_hunter
NC_004603.1	3275000	3282500	alien_hunter
NC_003485.1	7500	12500	alien_hunter
NC_003485.1	15000	32500	alien_hunter
NC_003485.1	35000	55000	alien_hunter
NC_003485.1	62500	90000	alien_hunter
NC_003485.1	92500	102500	alien_hunter
NC_003485.1	140000	145000	alien_hunter
NC_003485.1	157500	165000	alien_hunter
NC_003485.1	170000	175000	alien_hunter
NC_003485.1	195000	200000	alien_hunter
NC_003485.1	227500	235000	alien_hunter
NC_003485.1	255000	265000	alien_hunter
NC_003485.1	322500	332500	alien_hunter
NC_003485.1	380000	392500	alien_hunter
NC_003485.1	427500	432500	alien_hunter
NC_003485.1	467500	472500	alien_hunter
NC_003485.1	480000	495000	alien_hunter
NC_003485.1	497500	505000	alien_hunter
NC_003485.1	552500	557500	alien_hunter
NC_003485.1	590000	597500	alien_hunter
NC_003485.1	602500	617500	alien_hunter
NC_003485.1	692500	697500	alien_hunter
NC_003485.1	832500	837500	alien_hunter
NC_003485.1	852500	857500	alien_hunter
NC_003485.1	1040000	1060000	alien_hunter
NC_003485.1	1062500	1087500	alien_hunter
NC_003485.1	1207500	1215000	alien_hunter
NC_003485.1	1297500	1302500	alien_hunter
NC_003485.1	1312500	1322500	alien_hunter
NC_003485.1	1325000	1337500	alien_hunter
NC_003485.1	1340000	1352500	alien_hunter
NC_003485.1	1405000	1417500	alien_hunter
NC_003485.1	1455000	1475000	alien_hunter
NC_003485.1	1477500	1492500	alien_hunter
NC_003485.1	1500000	1505000	alien_hunter
NC_003485.1	1567500	1572500	alien_hunter
NC_003485.1	1630000	1640000	alien_hunter
NC_003485.1	1645000	1657500	alien_hunter
NC_003485.1	1682500	1690000	alien_hunter
NC_003485.1	1695000	1702500	alien_hunter
NC_003485.1	1707500	1725000	alien_hunter
NC_003485.1	1757500	1765000	alien_hunter
NC_003485.1	1787500	1802500	alien_hunter
NC_003485.1	1842500	1855000	alien_hunter
NC_003485.1	1872500	1877500	alien_hunter
NC_003485.1	1887500	1892500	alien_hunter
NC_009783.1	102500	107500	alien_hunter
NC_009783.1	185000	202500	alien_hunter
NC_009783.1	220000	235000	alien_hunter
NC_009783.1	240000	250000	alien_hunter
NC_009783.1	307500	317500	alien_hunter
NC_009783.1	355000	365000	alien_hunter
NC_009783.1	405000	410000	alien_hunter
NC_009783.1	447500	457500	alien_hunter
NC_009783.1	495000	500000	alien_hunter
NC_009783.1	515000	520000	alien_hunter
NC_009783.1	655000	665000	alien_hunter
NC_009783.1	675000	697500	alien_hunter
NC_009783.1	702500	712500	alien_hunter
NC_009783.1	722500	735000	alien_hunter
NC_009783.1	1020000	1027500	alien_hunter
NC_009783.1	1122500	1130000	alien_hunter
NC_009783.1	1227500	1232500	alien_hunter
NC_009783.1	1410000	1415000	alien_hunter
NC_009783.1	1487500	1492500	alien_hunter
NC_009783.1	1595000	1602500	alien_hunter
NC_009783.1	1635000	1655000	alien_hunter
NC_009783.1	1660000	1665000	alien_hunter
NC_009783.1	1670000	1697500	alien_hunter
NC_009783.1	1700000	1705000	alien_hunter
NC_009783.1	1732500	1737500	alien_hunter
NC_009783.1	1760000	1765000	alien_hunter
NC_009783.1	1787500	1795000	alien_hunter
NC_009783.1	1965000	1980000	alien_hunter
NC_009783.1	2062500	2067500	alien_hunter
NC_009783.1	2150000	2157500	alien_hunter
NC_009783.1	2275000	2280000	alien_hunter
NC_009783.1	2312500	2320000	alien_hunter
NC_009783.1	2372500	2380000	alien_hunter
NC_009783.1	2595000	2600000	alien_hunter
NC_009783.1	2627500	2635000	alien_hunter
NC_009783.1	2832500	2840000	alien_hunter
NC_009783.1	2847500	2852500	alien_hunter
NC_009783.1	3005000	3010000	alien_hunter
NC_009783.1	3025000	3030000	alien_hunter
NC_009783.1	3097500	3102500	alien_hunter
NC_009783.1	3125000	3130000	alien_hunter
NC_009783.1	3167500	3172500	alien_hunter
NC_009783.1	3180000	3185000	alien_hunter
NC_009783.1	3187500	3192500	alien_hunter
NC_009783.1	3430000	3437500	alien_hunter
NC_009783.1	3515000	3520000	alien_hunter
NC_009783.1	3642500	3655000	alien_hunter
NC_009783.1	3757500	3765351	alien_hunter
NC_004631.1	30000	40000	alien_hunter
NC_004631.1	92500	97500	alien_hunter
NC_004631.1	180000	185000	alien_hunter
NC_004631.1	287500	295000	alien_hunter
NC_004631.1	370000	375000	alien_hunter
NC_004631.1	392500	397500	alien_hunter
NC_004631.1	407500	412500	alien_hunter
NC_004631.1	417500	422500	alien_hunter
NC_004631.1	467500	475000	alien_hunter
NC_004631.1	537500	545000	alien_hunter
NC_004631.1	665000	670000	alien_hunter
NC_004631.1	692500	700000	alien_hunter
NC_004631.1	790000	795000	alien_hunter
NC_004631.1	805000	817500	alien_hunter
NC_004631.1	867500	890000	alien_hunter
NC_004631.1	952500	960000	alien_hunter
NC_004631.1	962500	982500	alien_hunter
NC_004631.1	1095000	1110000	alien_hunter
NC_004631.1	1187500	1205000	alien_hunter
NC_004631.1	1212500	1217500	alien_hunter
NC_004631.1	1275000	1282500	alien_hunter
NC_004631.1	1330000	1357500	alien_hunter
NC_004631.1	1412500	1417500	alien_hunter
NC_004631.1	1420000	1440000	alien_hunter
NC_004631.1	1502500	1515000	alien_hunter
NC_004631.1	1522500	1530000	alien_hunter
NC_004631.1	1565000	1570000	alien_hunter
NC_004631.1	1590000	1597500	alien_hunter
NC_004631.1	1612500	1620000	alien_hunter
NC_004631.1	1630000	1637500	alien_hunter
NC_004631.1	1657500	1662500	alien_hunter
NC_004631.1	1837500	1842500	alien_hunter
NC_004631.1	1845000	1855000	alien_hunter
NC_004631.1	1890000	1897500	alien_hunter
NC_004631.1	1927500	1932500	alien_hunter
NC_004631.1	2012500	2020000	alien_hunter
NC_004631.1	2210000	2225000	alien_hunter
NC_004631.1	2370000	2380000	alien_hunter
NC_004631.1	2560000	2565000	alien_hunter
NC_004631.1	2587500	2600000	alien_hunter
NC_004631.1	2620000	2652500	alien_hunter
NC_004631.1	2655000	2660000	alien_hunter
NC_004631.1	2672500	2677500	alien_hunter
NC_004631.1	2687500	2695000	alien_hunter
NC_004631.1	2720000	2730000	alien_hunter
NC_004631.1	2732500	2745000	alien_hunter
NC_004631.1	2747500	2752500	alien_hunter
NC_004631.1	2762500	2770000	alien_hunter
NC_004631.1	2847500	2865000	alien_hunter
NC_004631.1	2880000	2887500	alien_hunter
NC_004631.1	2917500	2922500	alien_hunter
NC_004631.1	2940000	2945000	alien_hunter
NC_004631.1	3027500	3047500	alien_hunter
NC_004631.1	3117500	3127500	alien_hunter
NC_004631.1	3132500	3137500	alien_hunter
NC_004631.1	3172500	3177500	alien_hunter
NC_004631.1	3265000	3270000	alien_hunter
NC_004631.1	3402500	3410000	alien_hunter
NC_004631.1	3500000	3505000	alien_hunter
NC_004631.1	3507500	3522500	alien_hunter
NC_004631.1	3527500	3532500	alien_hunter
NC_004631.1	3537500	3545000	alien_hunter
NC_004631.1	3562500	3575000	alien_hunter
NC_004631.1	3580000	3587500	alien_hunter
NC_004631.1	3727500	3735000	alien_hunter
NC_004631.1	3815000	3822500	alien_hunter
NC_004631.1	3850000	3855000	alien_hunter
NC_004631.1	3877500	3885000	alien_hunter
NC_004631.1	3915000	3927500	alien_hunter
NC_004631.1	3950000	3955000	alien_hunter
