Accession_number	Start	End	Prediction_method
NC_010184	1739777	1747051	PredictBias
NC_010184	1777699	1785288	PredictBias
NC_010184	1894303	1899762	PredictBias
NC_010184	2052335	2057957	PredictBias
NC_010184	2081825	2100303	PredictBias
NC_010184	2182969	2204130	PredictBias
NC_010184	2233213	2250176	PredictBias
NC_010184	2276890	2299551	PredictBias
NC_010184	2316177	2323643	PredictBias
NC_010184	2338767	2427369	PredictBias
NC_010184	2428022	2434371	PredictBias
NC_010184	2437690	2478462	PredictBias
NC_010184	2515478	2530991	PredictBias
NC_010184	2539507	2604876	PredictBias
NC_010184	2663206	2670104	PredictBias
NC_010184	2717686	2734552	PredictBias
NC_010184	2739966	2763996	PredictBias
NC_010184	2778038	2788782	PredictBias
NC_010184	2884509	2897580	PredictBias
NC_010184	2935155	2944546	PredictBias
NC_010184	2948824	2964362	PredictBias
NC_010184	3008880	3027395	PredictBias
NC_010184	3064015	3085377	PredictBias
NC_010184	3088998	3102644	PredictBias
NC_010184	3156673	3206716	PredictBias
NC_010184	3214033	3222244	PredictBias
NC_010184	3285922	3310366	PredictBias
NC_010184	3325248	3337231	PredictBias
NC_010184	3485996	3516491	PredictBias
NC_010184	3522453	3529668	PredictBias
NC_010184	3561286	3571229	PredictBias
NC_010184	3651819	3668467	PredictBias
NC_010184	3678190	3683557	PredictBias
NC_010184	3695659	3701538	PredictBias
NC_010184	3714270	3723799	PredictBias
NC_010184	3754952	3778599	PredictBias
NC_010184	3831398	3845450	PredictBias
NC_010184	3858202	3869408	PredictBias
NC_010184	3935579	3956379	PredictBias
NC_010184	4002414	4007625	PredictBias
NC_010184	4027366	4041251	PredictBias
NC_010184	4054084	4061863	PredictBias
NC_010184	4075035	4096974	PredictBias
NC_010184	4097705	4100535	PredictBias
NC_010184	4160500	4167967	PredictBias
NC_010184	4237001	4264744	PredictBias
NC_010184	4299383	4324092	PredictBias
NC_010184	4347230	4359852	PredictBias
NC_010184	4389327	4411859	PredictBias
NC_010184	4470500	4487923	PredictBias
NC_010184	4495572	4513567	PredictBias
NC_010184	4526285	4554187	PredictBias
NC_010184	4574989	4582638	PredictBias
NC_010184	4618685	4623315	PredictBias
NC_010184	4626016	4673436	PredictBias
NC_010184	4768716	4777203	PredictBias
NC_010184	4782908	4800638	PredictBias
NC_010184	4856091	4870872	PredictBias
NC_010184	4887811	4904607	PredictBias
NC_010184	4914424	4945296	PredictBias
NC_010184	5015060	5035784	PredictBias
NC_010184	5044040	5112675	PredictBias
NC_010184	5171362	5198306	PredictBias
NC_010184	5204187	5221275	PredictBias
NC_010167	25116	65457	PredictBias
NC_010167	114455	134563	PredictBias
NC_010167	143002	149020	PredictBias
NC_010167	149622	155989	PredictBias
NC_010167	174505	181490	PredictBias
NC_010167	341984	362537	PredictBias
NC_010167	400475	410814	PredictBias
NC_010167	449774	462342	PredictBias
NC_010167	526879	542062	PredictBias
NC_010167	617045	627801	PredictBias
NC_010167	713868	719074	PredictBias
NC_010167	884487	897171	PredictBias
NC_010167	1065325	1090726	PredictBias
NC_010167	1139531	1150677	PredictBias
NC_010167	1231922	1238419	PredictBias
NC_010167	1277759	1287642	PredictBias
NC_010167	1313800	1330514	PredictBias
NC_004606	97164	102165	PredictBias
NC_004606	147160	156748	PredictBias
NC_004606	198507	204660	PredictBias
NC_004606	304917	313254	PredictBias
NC_004606	332983	345934	PredictBias
NC_004606	448253	482266	PredictBias
NC_004606	533049	614073	PredictBias
NC_004606	625070	697826	PredictBias
NC_004606	721143	730206	PredictBias
NC_004606	872524	893313	PredictBias
NC_004606	899651	923570	PredictBias
NC_004606	945759	962292	PredictBias
NC_004606	1045168	1061756	PredictBias
NC_004606	1076867	1091756	PredictBias
NC_004606	1101462	1148413	PredictBias
NC_004606	1264211	1282315	PredictBias
NC_004606	1302790	1315579	PredictBias
NC_004606	1354798	1369728	PredictBias
NC_004606	1456866	1484471	PredictBias
NC_004606	1512118	1516185	PredictBias
NC_004606	1540012	1566446	PredictBias
NC_004606	1596941	1608086	PredictBias
NC_004606	1640945	1668777	PredictBias
NC_004606	1730578	1751565	PredictBias
NC_004606	1758404	1765931	PredictBias
NC_004606	1783780	1798433	PredictBias
NC_004606	1826702	1835354	PredictBias
NC_004606	1842110	1854075	PredictBias
NC_009342	7830	21863	PredictBias
NC_009342	197261	210348	PredictBias
NC_009342	300896	315823	PredictBias
NC_009342	344900	394966	PredictBias
NC_009342	411933	422288	PredictBias
NC_009342	505767	515068	PredictBias
NC_009342	728852	739858	PredictBias
NC_009342	790861	851426	PredictBias
NC_009342	945828	982338	PredictBias
NC_009342	992222	1027943	PredictBias
NC_009342	1131003	1139713	PredictBias
NC_009342	1223511	1244190	PredictBias
NC_009342	1267300	1279291	PredictBias
NC_009342	1414021	1420453	PredictBias
NC_009342	1506618	1523947	PredictBias
NC_009342	1541351	1555233	PredictBias
NC_009342	1608067	1615976	PredictBias
NC_009342	1801478	1819295	PredictBias
NC_009342	1981516	1988458	PredictBias
NC_009342	2050333	2056851	PredictBias
NC_009342	2066243	2074415	PredictBias
NC_009342	2210405	2219557	PredictBias
NC_009342	2273173	2288321	PredictBias
NC_009342	2405048	2415380	PredictBias
NC_009342	2502212	2508506	PredictBias
NC_009342	2524273	2546606	PredictBias
NC_009342	2556056	2566836	PredictBias
NC_009342	2771688	2781365	PredictBias
NC_009342	2898837	2917435	PredictBias
NC_009342	3001825	3009230	PredictBias
NC_009342	3089251	3107085	PredictBias
NC_009342	3153802	3161879	PredictBias
NC_009342	3204510	3212872	PredictBias
NC_009342	3255701	3263057	PredictBias
NC_009342	3307776	3313149	PredictBias
NC_007606	9920	19036	PredictBias
NC_007606	84359	94990	PredictBias
NC_007606	223804	250608	PredictBias
NC_007606	255702	271918	PredictBias
NC_007606	280651	296432	PredictBias
NC_007606	434602	453011	PredictBias
NC_007606	479408	489400	PredictBias
NC_007606	503562	521511	PredictBias
NC_007606	549633	565270	PredictBias
NC_007606	583129	602297	PredictBias
NC_007606	638673	650235	PredictBias
NC_007606	672580	682616	PredictBias
NC_007606	752216	759450	PredictBias
NC_007606	772801	788817	PredictBias
NC_007606	819536	827598	PredictBias
NC_007606	860588	864772	PredictBias
NC_007606	927854	982894	PredictBias
NC_007606	991165	1004959	PredictBias
NC_007606	1055791	1069850	PredictBias
NC_007606	1070408	1083207	PredictBias
NC_007606	1099853	1120559	PredictBias
NC_007606	1188285	1223760	PredictBias
NC_007606	1277263	1288105	PredictBias
NC_007606	1298299	1304160	PredictBias
NC_007606	1323419	1334854	PredictBias
NC_007606	1350245	1373545	PredictBias
NC_007606	1421171	1460377	PredictBias
NC_007606	1516855	1550659	PredictBias
NC_007606	1602320	1608264	PredictBias
NC_007606	1788682	1799312	PredictBias
NC_007606	1807024	1823839	PredictBias
NC_007606	1830819	1839483	PredictBias
NC_007606	1872449	1888127	PredictBias
NC_007606	1900752	1906110	PredictBias
NC_007606	1938145	1947274	PredictBias
NC_007606	2039803	2059137	PredictBias
NC_007606	2069970	2079334	PredictBias
NC_007606	2198720	2220256	PredictBias
NC_007606	2269736	2279926	PredictBias
NC_007606	2347575	2371628	PredictBias
NC_007606	2503964	2523493	PredictBias
NC_007606	2551796	2587840	PredictBias
NC_007606	2631915	2646162	PredictBias
NC_007606	2660298	2668781	PredictBias
NC_007606	2864313	2885241	PredictBias
NC_007606	3065315	3072789	PredictBias
NC_007606	3164762	3173145	PredictBias
NC_007606	3243050	3250243	PredictBias
NC_007606	3274832	3291107	PredictBias
NC_007606	3362785	3373373	PredictBias
NC_007606	3530861	3539369	PredictBias
NC_007606	3566576	3571401	PredictBias
NC_007606	3589339	3617227	PredictBias
NC_007606	3742914	3771840	PredictBias
NC_007606	3786090	3797411	PredictBias
NC_007606	3845798	3884806	PredictBias
NC_007606	3934539	3954586	PredictBias
NC_007606	4016857	4028283	PredictBias
NC_007606	4057982	4069691	PredictBias
NC_007606	4184098	4208156	PredictBias
NC_007606	4294119	4301383	PredictBias
NC_009665	61290	78968	PredictBias
NC_009665	112574	127049	PredictBias
NC_009665	177033	185070	PredictBias
NC_009665	189511	205815	PredictBias
NC_009665	283884	299157	PredictBias
NC_009665	361106	395879	PredictBias
NC_009665	443278	470524	PredictBias
NC_009665	493707	500355	PredictBias
NC_009665	546406	566390	PredictBias
NC_009665	597168	612722	PredictBias
NC_009665	639914	724425	PredictBias
NC_009665	754958	781364	PredictBias
NC_009665	820108	827506	PredictBias
NC_009665	862816	907065	PredictBias
NC_009665	977426	995635	PredictBias
NC_009665	1102058	1115978	PredictBias
NC_009665	1121509	1127472	PredictBias
NC_009665	1162543	1178674	PredictBias
NC_009665	1255679	1263629	PredictBias
NC_009665	1336551	1353119	PredictBias
NC_009665	1529566	1538117	PredictBias
NC_009665	1634523	1641917	PredictBias
NC_009665	1661525	1672578	PredictBias
NC_009665	1698778	1710886	PredictBias
NC_009665	1825336	1843357	PredictBias
NC_009665	1888146	1909400	PredictBias
NC_009665	1924820	1940952	PredictBias
NC_009665	1955363	1988327	PredictBias
NC_009665	2030741	2056390	PredictBias
NC_009665	2165009	2189639	PredictBias
NC_009665	2201489	2241852	PredictBias
NC_009665	2334087	2375908	PredictBias
NC_009665	2413497	2423612	PredictBias
NC_009665	2447161	2466720	PredictBias
NC_009665	2487757	2516488	PredictBias
NC_009665	2583594	2626386	PredictBias
NC_009665	2667802	2678878	PredictBias
NC_009665	2710890	2728215	PredictBias
NC_009665	2949072	2978925	PredictBias
NC_009665	2988823	2997893	PredictBias
NC_009665	3024504	3067446	PredictBias
NC_009665	3271651	3278161	PredictBias
NC_009665	3317785	3337017	PredictBias
NC_009665	3408047	3421620	PredictBias
NC_009665	3488684	3493832	PredictBias
NC_009665	3497419	3565494	PredictBias
NC_009665	3682317	3694355	PredictBias
NC_009665	3754731	3764175	PredictBias
NC_009665	3859113	3912334	PredictBias
NC_009665	3988112	4016441	PredictBias
NC_009665	4026107	4046653	PredictBias
NC_009665	4074390	4096956	PredictBias
NC_009665	4359882	4375259	PredictBias
NC_009665	4400825	4416824	PredictBias
NC_009665	4419492	4437112	PredictBias
NC_009665	4467904	4472346	PredictBias
NC_009665	4533398	4541113	PredictBias
NC_009665	4553450	4583798	PredictBias
NC_009665	4595921	4636403	PredictBias
NC_009665	4725600	4758447	PredictBias
NC_009665	4960390	4968742	PredictBias
NC_009665	4983397	5000538	PredictBias
NC_009665	5003804	5026075	PredictBias
NC_009665	5074721	5117725	PredictBias
NC_004631	10092	38674	PredictBias
NC_004631	53852	74834	PredictBias
NC_004631	118647	127117	PredictBias
NC_004631	174948	191594	PredictBias
NC_004631	210255	235490	PredictBias
NC_004631	317589	332508	PredictBias
NC_004631	359311	419905	PredictBias
NC_004631	430548	445460	PredictBias
NC_004631	464716	477246	PredictBias
NC_004631	531254	545980	PredictBias
NC_004631	553098	568418	PredictBias
NC_004631	568418	578427	PredictBias
NC_004631	610189	635448	PredictBias
NC_004631	666818	706876	PredictBias
NC_004631	3054684	3067663	PredictBias
NC_004631	3111655	3131801	PredictBias
NC_004631	3261322	3297594	PredictBias
NC_004631	3352648	3365648	PredictBias
NC_004631	3442659	3461581	PredictBias
NC_004631	3598956	3627712	PredictBias
NC_004631	3711782	3720522	PredictBias
NC_004631	3750105	3756724	PredictBias
NC_004631	3810852	3829765	PredictBias
NC_004631	3839696	3890043	PredictBias
NC_004631	3912693	3925074	PredictBias
NC_004631	3955044	3969627	PredictBias
NC_004631	3988854	4008612	PredictBias
NC_004631	4040713	4050828	PredictBias
NC_004631	4064821	4098252	PredictBias
NC_004631	4102665	4118391	PredictBias
NC_004631	4147374	4156981	PredictBias
NC_004631	4162923	4170485	PredictBias
NC_004631	4199412	4210278	PredictBias
NC_004631	4212478	4217240	PredictBias
NC_004631	4240066	4262476	PredictBias
NC_004631	4302075	4331033	PredictBias
NC_004631	4358786	4364155	PredictBias
NC_004631	4385495	4522218	PredictBias
NC_004631	4554888	4567967	PredictBias
NC_004631	4662431	4706286	PredictBias
NC_004631	4713031	4721591	PredictBias
NC_004631	4752140	4758242	PredictBias
NC_009801	11206	30422	PredictBias
NC_009801	61493	73805	PredictBias
NC_009801	120307	129161	PredictBias
NC_009801	147732	174910	PredictBias
NC_009801	233999	279124	PredictBias
NC_009801	295804	432313	PredictBias
NC_009801	441649	452059	PredictBias
NC_009801	479949	496871	PredictBias
NC_009801	512214	525045	PredictBias
NC_009801	542433	562494	PredictBias
NC_009801	572588	613833	PredictBias
NC_009801	636616	660291	PredictBias
NC_009801	667790	683102	PredictBias
NC_009801	694281	702083	PredictBias
NC_009801	766071	798926	PredictBias
NC_009801	818050	857434	PredictBias
NC_009801	873179	880413	PredictBias
NC_009801	909486	924742	PredictBias
NC_009801	933088	939233	PredictBias
NC_009801	952396	957672	PredictBias
NC_009801	992937	1016866	PredictBias
NC_009801	1073889	1081527	PredictBias
NC_009801	1139682	1149415	PredictBias
NC_009801	1159892	1183189	PredictBias
NC_009801	1204273	1221798	PredictBias
NC_009801	1256050	1267150	PredictBias
NC_009801	1283798	1296320	PredictBias
NC_009801	1299699	1318154	PredictBias
NC_009801	1338378	1346652	PredictBias
NC_009801	1364023	1369581	PredictBias
NC_009801	1377844	1448423	PredictBias
NC_009801	1491217	1500627	PredictBias
NC_009801	1675586	1708528	PredictBias
NC_009801	1731491	1779922	PredictBias
NC_009801	1894894	1901264	PredictBias
NC_009801	1939691	1964369	PredictBias
NC_009801	1976482	2004496	PredictBias
NC_009801	2094645	2104736	PredictBias
NC_009801	2128928	2208473	PredictBias
NC_009801	2219573	2243591	PredictBias
NC_009801	2272125	2307531	PredictBias
NC_009801	2330718	2372410	PredictBias
NC_009801	2388074	2397024	PredictBias
NC_009801	2408222	2421983	PredictBias
NC_009801	2471229	2487175	PredictBias
NC_009801	2547414	2570607	PredictBias
NC_009801	2631172	2656763	PredictBias
NC_009801	2709944	2724832	PredictBias
NC_009801	2772632	2781262	PredictBias
NC_009801	2968938	2975362	PredictBias
NC_009801	3004966	3030093	PredictBias
NC_009801	3066497	3088018	PredictBias
NC_009801	3125996	3140537	PredictBias
NC_009801	3193251	3203533	PredictBias
NC_009801	3430118	3443902	PredictBias
NC_009801	3513573	3529325	PredictBias
NC_009801	3572768	3585754	PredictBias
NC_009801	3595001	3604479	PredictBias
NC_009801	3613791	3624206	PredictBias
NC_009801	3625995	3636025	PredictBias
NC_009801	3636651	3653318	PredictBias
NC_009801	3710828	3719210	PredictBias
NC_009801	3741075	3748415	PredictBias
NC_009801	3783462	3788221	PredictBias
NC_009801	3790425	3800066	PredictBias
NC_009801	3829069	3836127	PredictBias
NC_009801	3895571	3970704	PredictBias
NC_009801	3990283	4016677	PredictBias
NC_009801	4024909	4031316	PredictBias
NC_009801	4069297	4098198	PredictBias
NC_009801	4110487	4121078	PredictBias
NC_009801	4140454	4171865	PredictBias
NC_009801	4213538	4241750	PredictBias
NC_009801	4318451	4326838	PredictBias
NC_009801	4366119	4388575	PredictBias
NC_009801	4447097	4470391	PredictBias
NC_009801	4579897	4587017	PredictBias
NC_009801	4623982	4629561	PredictBias
NC_009801	4680716	4691432	PredictBias
NC_009801	4718172	4742659	PredictBias
NC_009801	4814682	4908245	PredictBias
NC_009801	4956364	4963884	PredictBias
NC_009801	4971764	4978273	PredictBias
NC_009901	41250	101807	PredictBias
NC_009901	158789	166887	PredictBias
NC_009901	300361	332847	PredictBias
NC_009901	387092	399405	PredictBias
NC_009901	406800	461075	PredictBias
NC_009901	480827	500534	PredictBias
NC_009901	534487	561463	PredictBias
NC_009901	590051	618675	PredictBias
NC_009901	656680	668344	PredictBias
NC_009901	722699	732023	PredictBias
NC_009901	764293	772726	PredictBias
NC_009901	798736	806523	PredictBias
NC_009901	822927	831264	PredictBias
NC_009901	859010	866834	PredictBias
NC_009901	926794	936995	PredictBias
NC_009901	956473	986851	PredictBias
NC_009901	1043372	1049629	PredictBias
NC_009901	1070160	1077908	PredictBias
NC_009901	1109194	1133505	PredictBias
NC_009901	1309724	1334002	PredictBias
NC_009901	1388659	1400665	PredictBias
NC_009901	1405628	1420280	PredictBias
NC_009901	1511101	1563494	PredictBias
NC_009901	1588165	1600750	PredictBias
NC_009901	1614466	1622036	PredictBias
NC_009901	1632477	1717238	PredictBias
NC_009901	1740608	1756632	PredictBias
NC_009901	1808326	1855985	PredictBias
NC_009901	1895194	1901632	PredictBias
NC_009901	2016548	2024197	PredictBias
NC_009901	2039629	2052279	PredictBias
NC_009901	2101826	2113179	PredictBias
NC_009901	2162881	2179932	PredictBias
NC_009901	2272206	2324330	PredictBias
NC_009901	2342517	2369110	PredictBias
NC_009901	2426244	2445833	PredictBias
NC_009901	2478541	2557929	PredictBias
NC_009901	2598332	2628788	PredictBias
NC_009901	2630610	2647532	PredictBias
NC_009901	2654786	2662375	PredictBias
NC_009901	2664091	2688399	PredictBias
NC_009901	2736417	2762043	PredictBias
NC_009901	2794293	2836499	PredictBias
NC_009901	2890258	2898793	PredictBias
NC_009901	2937132	2942852	PredictBias
NC_009901	3013343	3029158	PredictBias
NC_009901	3067306	3075473	PredictBias
NC_009901	3151216	3169264	PredictBias
NC_009901	3251759	3269604	PredictBias
NC_009901	3282096	3296582	PredictBias
NC_009901	3302028	3309536	PredictBias
NC_009901	3393056	3397364	PredictBias
NC_009901	3409881	3418720	PredictBias
NC_009901	3433543	3473674	PredictBias
NC_009901	3513881	3533055	PredictBias
NC_009901	3538979	3574956	PredictBias
NC_009901	3624404	3638386	PredictBias
NC_009901	3740090	3767870	PredictBias
NC_009901	3941581	3956749	PredictBias
NC_009901	4022703	4054404	PredictBias
NC_009901	4068513	4079262	PredictBias
NC_009901	4097920	4116733	PredictBias
NC_009901	4123998	4142659	PredictBias
NC_009901	4209369	4255176	PredictBias
NC_009901	4298066	4308805	PredictBias
NC_009901	4367649	4375899	PredictBias
NC_009901	4424025	4431809	PredictBias
NC_009901	4481991	4520599	PredictBias
NC_009901	4545683	4557312	PredictBias
NC_009901	4566261	4585187	PredictBias
NC_009901	4610534	4631550	PredictBias
NC_009901	4683269	4718572	PredictBias
NC_009901	4726801	4749942	PredictBias
NC_009901	4766340	4803600	PredictBias
NC_009901	4817405	4893976	PredictBias
NC_009901	4950560	4958324	PredictBias
NC_009901	4994514	5000067	PredictBias
NC_009901	5009988	5023779	PredictBias
NC_009901	5055063	5118182	PredictBias
NC_009901	5143311	5157784	PredictBias
NC_003047	985233	991636	PredictBias
NC_003047	1808061	1813690	PredictBias
NC_003047	1832451	1856193	PredictBias
NC_003047	2939231	2950069	PredictBias
NC_003047	3326844	3458266	PredictBias
NC_005773	55725	67336	PredictBias
NC_005773	106198	134061	PredictBias
NC_005773	148075	171585	PredictBias
NC_005773	186131	216300	PredictBias
NC_005773	335341	339097	PredictBias
NC_005773	446940	455272	PredictBias
NC_005773	475491	500551	PredictBias
NC_005773	509169	520470	PredictBias
NC_005773	534094	556275	PredictBias
NC_005773	664404	676351	PredictBias
NC_005773	697724	744394	PredictBias
NC_005773	848891	863031	PredictBias
NC_005773	868016	928548	PredictBias
NC_005773	951744	983014	PredictBias
NC_005773	990376	1013709	PredictBias
NC_005773	1055368	1064525	PredictBias
NC_005773	1092951	1099947	PredictBias
NC_005773	1111287	1168671	PredictBias
NC_005773	1336653	1345496	PredictBias
NC_005773	1403490	1413507	PredictBias
NC_005773	1416499	1424325	PredictBias
NC_005773	1464646	1498849	PredictBias
NC_005773	1517951	1522276	PredictBias
NC_005773	1670746	1694840	PredictBias
NC_005773	1848101	1862987	PredictBias
NC_005773	1889915	1897037	PredictBias
NC_005773	1951413	1962113	PredictBias
NC_005773	2026035	2051370	PredictBias
NC_005773	2143359	2156033	PredictBias
NC_005773	2166188	2235844	PredictBias
NC_005773	2372973	2381756	PredictBias
NC_005773	2423246	2435018	PredictBias
NC_005773	2522850	2546445	PredictBias
NC_005773	2579623	2591503	PredictBias
NC_005773	2629758	2641647	PredictBias
NC_005773	2643894	2650091	PredictBias
NC_005773	2754672	2771024	PredictBias
NC_005773	2829007	2843607	PredictBias
NC_005773	2909159	2913901	PredictBias
NC_005773	2918164	2931545	PredictBias
NC_005773	2989556	3011916	PredictBias
NC_005773	3048815	3060923	PredictBias
NC_005773	3185009	3198431	PredictBias
NC_005773	3222222	3266596	PredictBias
NC_005773	3311361	3327919	PredictBias
NC_005773	3343845	3369430	PredictBias
NC_005773	3391396	3404969	PredictBias
NC_005773	3531153	3562669	PredictBias
NC_005773	3616677	3640561	PredictBias
NC_005773	3712204	3718949	PredictBias
NC_005773	3823751	3842647	PredictBias
NC_005773	3852321	3867499	PredictBias
NC_005773	3884294	3945875	PredictBias
NC_005773	3959828	3964610	PredictBias
NC_005773	4015657	4040665	PredictBias
NC_005773	4083477	4091363	PredictBias
NC_005773	4197240	4214835	PredictBias
NC_005773	4228033	4247484	PredictBias
NC_005773	4278229	4285198	PredictBias
NC_005773	4285909	4327444	PredictBias
NC_005773	4421639	4435813	PredictBias
NC_005773	4545656	4557963	PredictBias
NC_005773	4561373	4591731	PredictBias
NC_005773	4600070	4606623	PredictBias
NC_005773	4638254	4643375	PredictBias
NC_005773	4702747	4720357	PredictBias
NC_005773	4800904	4831454	PredictBias
NC_005773	4836637	4844088	PredictBias
NC_005773	4893567	4934137	PredictBias
NC_005773	5051677	5070960	PredictBias
NC_005773	5091115	5097949	PredictBias
NC_005773	5110859	5120732	PredictBias
NC_005773	5122071	5143208	PredictBias
NC_005773	5191136	5211975	PredictBias
NC_005773	5259178	5269644	PredictBias
NC_005773	5309454	5326100	PredictBias
NC_005773	5479709	5492979	PredictBias
NC_005773	5614399	5665794	PredictBias
NC_005773	5685316	5704801	PredictBias
NC_005773	5719238	5755784	PredictBias
NC_005773	5799449	5809394	PredictBias
NC_005945	69604	78340	PredictBias
NC_005945	251348	286131	PredictBias
NC_005945	402632	412180	PredictBias
NC_005945	456405	462346	PredictBias
NC_005945	552274	567690	PredictBias
NC_005945	573121	586998	PredictBias
NC_005945	593143	597342	PredictBias
NC_005945	737693	753768	PredictBias
NC_005945	889181	911232	PredictBias
NC_005945	934883	946752	PredictBias
NC_005945	969927	1014338	PredictBias
NC_005945	1025155	1048642	PredictBias
NC_005945	1073525	1090179	PredictBias
NC_005945	1104569	1120460	PredictBias
NC_005945	1131975	1138438	PredictBias
NC_005945	1175020	1193110	PredictBias
NC_005945	1217191	1236863	PredictBias
NC_005945	1259917	1266779	PredictBias
NC_005945	1304924	1311255	PredictBias
NC_005945	1483679	1487415	PredictBias
NC_005945	1509904	1538067	PredictBias
NC_005945	1557093	1630055	PredictBias
NC_005945	1677811	1688270	PredictBias
NC_005945	1721598	1732043	PredictBias
NC_005945	1859412	1868501	PredictBias
NC_005945	1901819	1913793	PredictBias
NC_005945	1950915	1959897	PredictBias
NC_005945	2042965	2067441	PredictBias
NC_005945	2078303	2082723	PredictBias
NC_005945	2147670	2174464	PredictBias
NC_005945	2194425	2219900	PredictBias
NC_005945	2230481	2280284	PredictBias
NC_005945	2290765	2365981	PredictBias
NC_005945	2366226	2373167	PredictBias
NC_005945	2378597	2440701	PredictBias
NC_005945	2448828	2558534	PredictBias
NC_005945	2567981	2575947	PredictBias
NC_005945	2646312	2654879	PredictBias
NC_005945	2664653	2685545	PredictBias
NC_005945	2703752	2708884	PredictBias
NC_005945	2733897	2739806	PredictBias
NC_005945	2771994	2776367	PredictBias
NC_005945	2785136	2790365	PredictBias
NC_005945	2799191	2807803	PredictBias
NC_005945	2807850	2826737	PredictBias
NC_005945	2869289	2899701	PredictBias
NC_005945	2916015	2923896	PredictBias
NC_005945	2960832	2975313	PredictBias
NC_005945	3000447	3051880	PredictBias
NC_005945	3137086	3142606	PredictBias
NC_005945	3193050	3223812	PredictBias
NC_005945	3296478	3303497	PredictBias
NC_005945	3361454	3370651	PredictBias
NC_005945	3407151	3429484	PredictBias
NC_005945	3455207	3504868	PredictBias
NC_005945	3543584	3551546	PredictBias
NC_005945	3596555	3608578	PredictBias
NC_005945	3697614	3719906	PredictBias
NC_005945	3745541	3803379	PredictBias
NC_005945	3815527	3829308	PredictBias
NC_005945	3845672	3854603	PredictBias
NC_005945	3894844	3902205	PredictBias
NC_005945	4017585	4028202	PredictBias
NC_005945	4036920	4044429	PredictBias
NC_005945	4059608	4065791	PredictBias
NC_005945	4157877	4166538	PredictBias
NC_005945	4200910	4228841	PredictBias
NC_005945	4258786	4285726	PredictBias
NC_005945	4324356	4340416	PredictBias
NC_005945	4353839	4381911	PredictBias
NC_005945	4419620	4434061	PredictBias
NC_005945	4446666	4466406	PredictBias
NC_005945	4469680	4474188	PredictBias
NC_005945	4475040	4489068	PredictBias
NC_005945	4513148	4552264	PredictBias
NC_005945	4625357	4635954	PredictBias
NC_005945	4662277	4667245	PredictBias
NC_005945	4716552	4745118	PredictBias
NC_005945	4807322	4820042	PredictBias
NC_005945	4834633	4871292	PredictBias
NC_005945	4882667	4912198	PredictBias
NC_005945	4997513	5049620	PredictBias
NC_005945	5055433	5072495	PredictBias
NC_005945	5148014	5164650	PredictBias
NC_005945	5171996	5188889	PredictBias
NC_005945	5200937	5209845	PredictBias
NC_003909	157876	200512	PredictBias
NC_003909	206651	216087	PredictBias
NC_003909	237055	242085	PredictBias
NC_003909	378527	438032	PredictBias
NC_003909	480626	487566	PredictBias
NC_003909	515559	520075	PredictBias
NC_003909	633025	642974	PredictBias
NC_003909	648384	660541	PredictBias
NC_003909	666694	687413	PredictBias
NC_003909	758328	766957	PredictBias
NC_003909	858493	893762	PredictBias
NC_003909	943549	948560	PredictBias
NC_003909	1091676	1104708	PredictBias
NC_003909	1145971	1159146	PredictBias
NC_003909	1241459	1259812	PredictBias
NC_003909	1327876	1350676	PredictBias
NC_003909	1375754	1393445	PredictBias
NC_003909	1416038	1422900	PredictBias
NC_003909	1545133	1554074	PredictBias
NC_003909	1637924	1640859	PredictBias
NC_003909	1692913	1728014	PredictBias
NC_003909	1798698	1810150	PredictBias
NC_003909	1822006	1836693	PredictBias
NC_003909	1843711	1854125	PredictBias
NC_003909	1886157	1893177	PredictBias
NC_003909	1955785	1966002	PredictBias
NC_003909	2201185	2211554	PredictBias
NC_003909	2237415	2259422	PredictBias
NC_003909	2274213	2282298	PredictBias
NC_003909	2285086	2302986	PredictBias
NC_003909	2320718	2345485	PredictBias
NC_003909	2360402	2423636	PredictBias
NC_003909	2424544	2431767	PredictBias
NC_003909	2543489	2553335	PredictBias
NC_003909	2656787	2660244	PredictBias
NC_003909	2673905	2678286	PredictBias
NC_003909	2717444	2739816	PredictBias
NC_003909	2742691	2751923	PredictBias
NC_003909	2759837	2766303	PredictBias
NC_003909	2809043	2819094	PredictBias
NC_003909	2854867	2860496	PredictBias
NC_003909	3000815	3042671	PredictBias
NC_003909	3054187	3065984	PredictBias
NC_003909	3156024	3164004	PredictBias
NC_003909	3200033	3235764	PredictBias
NC_003909	3360530	3366581	PredictBias
NC_003909	3402193	3412540	PredictBias
NC_003909	3483244	3491095	PredictBias
NC_003909	3521785	3540326	PredictBias
NC_003909	3591137	3599593	PredictBias
NC_003909	3613463	3618175	PredictBias
NC_003909	3630893	3640425	PredictBias
NC_003909	3675533	3696503	PredictBias
NC_003909	3731703	3735257	PredictBias
NC_003909	3747409	3762492	PredictBias
NC_003909	3777573	3786458	PredictBias
NC_003909	3815235	3828490	PredictBias
NC_003909	3837458	3845611	PredictBias
NC_003909	3985003	3992778	PredictBias
NC_003909	4042371	4052828	PredictBias
NC_003909	4147447	4156547	PredictBias
NC_003909	4166507	4178372	PredictBias
NC_003909	4211560	4246445	PredictBias
NC_003909	4254376	4282742	PredictBias
NC_003909	4301812	4314712	PredictBias
NC_003909	4323564	4364289	PredictBias
NC_003909	4423090	4453725	PredictBias
NC_003909	4458162	4468483	PredictBias
